Treatment,Treat,Id,Latitude,Longitude,ACa_KgHa,AK_KgHa,AMg_KgHa,AMo_KgHa,ANa_KgHa,AP_KgHa,AS_KgHa,B,BpH,BulkDens,Ca,CEC,Clay,Cu,Elevation,Fe,K,Loam,Mg,Mn,Mo,Na,OM,OrganicC,OrgC_Clay,OrgC_THa,P,PAWater,pH,S,Sand,Silt,TCa,TCa-TMg_KH,TCa_KgHa,TK,TK_KgHa,TMg,TMg_KgHa,TMo,TMo_KgHa,TNa,TNa_KgHa,TP,TP_KgHa,TS,TS_KgHa,Zn,UKText
Conventional,CON,2180,52.91523206,-2.607437918,5805.821537,388.8518506,436.3479233,0.148912637,85.54386455,76.04465091,66.71237682,1.308183685,6.961629105,1.359986657,2033.742226,13.94677143,23.50775555,5.987829776,329.6776297,1047.686591,158.1871555,83.30994981,129.0097342,43.65911643,0.072997107,31.10806998,3.035971128,1.758257212,0.074794772,35.86809524,16.27112849,92.4178632,6.278760187,13.08098653,16.69005019,59.80219427,2118.892981,0.485768242,4322.499275,5102.031728,10408.04261,4361.942169,8898.274727,0.575729865,1.174477403,176.2705505,359.5883952,484.5523535,988.4771033,249.1604796,508.2823917,6.852912276,SiClLo
Conventional,CON,2181,52.91523189,-2.607385869,5801.108614,391.23992,436.500283,0.149191103,85.47743789,76.78081667,67.00245759,1.312887081,6.956381164,1.358897712,2033.719724,13.91606751,23.6568743,5.920213422,330.019465,1047.623277,159.2861766,83.50619153,129.1581979,43.86860748,0.073192217,31.10882281,3.035780329,1.758147111,0.074318656,35.83713131,16.44180948,92.61353252,6.270423775,13.14839363,16.49380847,59.84931724,2118.845811,0.485000537,4318.942088,5164.59756,10527.23971,4368.749413,8905.025375,0.572091431,1.166120605,176.2638112,359.2867347,486.9115705,992.494529,250.1065685,509.8038658,6.858466975,SiClLo
Conventional,CON,2182,52.91523172,-2.607333819,5796.744928,392.1988839,436.6437942,0.149462378,85.52253826,77.39653482,67.28482952,1.314797659,6.952109667,1.358421204,2032.902781,13.89107644,23.75392674,5.865177934,330.3641456,1045.324598,159.7326127,83.63391349,129.2459833,44.01441609,0.073351023,31.13615487,3.02885322,1.754149809,0.07384673,35.74311443,16.5794728,92.72047315,6.263638456,13.20843723,16.36608651,59.87998675,2117.133253,0.484162461,4313.938054,5190.01258,10575.33471,4372.77448,8910.104363,0.569129972,1.159677334,176.019136,358.6621901,488.8318259,996.0592763,250.8766258,511.1941923,6.861751423,SiClLo
Conventional,CON,2183,52.91523155,-2.607281769,5793.146165,391.712497,436.6341297,0.149732369,85.66837027,77.90253665,67.56239836,1.313875064,6.94876233,1.358570108,2031.41803,13.8714923,23.79192369,5.822049649,330.7108241,1041.146871,159.5170343,83.68391784,129.2289571,44.04929218,0.073475472,31.18582942,3.016263565,1.746884923,0.073423442,35.59898458,16.68603677,92.73270854,6.258321174,13.26147209,16.31608216,59.89199415,2114.020769,0.483536999,4308.068135,5177.739981,10551.48415,4371.993811,8909.490154,0.56680924,1.155075136,175.5744518,357.795303,490.3366243,999.2350209,251.4800774,512.4799738,6.861114398,SiClLo
Conventional,CON,2184,52.91523138,-2.607229719,5790.685004,390.1499379,436.3030135,0.150004924,85.87258144,78.33273778,67.838567,1.310840205,6.946072378,1.359193078,2029.624322,13.85575431,23.77736054,5.787391344,331.0592429,1036.099812,158.8078924,83.6647526,129.0717722,43.93508976,0.07357548,31.24584063,3.001054163,1.738108307,0.073099296,35.43637169,16.77049198,92.66791509,6.254048156,13.30957671,16.3352474,59.88739206,2110.260616,0.483473939,4302.377433,5137.369466,10474.01552,4364.78669,8898.881783,0.564944278,1.151802528,175.0372345,356.8640963,491.5458949,1002.158667,251.9650169,513.7036602,6.8552334,SiClLo
Conventional,CON,2185,52.9152312,-2.607177669,5789.87155,388.1150273,435.4696267,0.150278828,86.06903273,78.72661692,68.11494208,1.306873294,6.943696634,1.360042213,2028.072201,13.84185464,23.72253896,5.756781409,331.4098072,1031.732521,157.8809621,83.59260687,128.7447996,43.63951768,0.073663806,31.29776915,2.987893257,1.73051378,0.072948085,35.30357685,16.84429554,92.55628664,6.25027426,13.35545646,16.40739313,59.87006791,2107.006904,0.484392276,4298.427498,5084.600545,10372.90706,4349.794592,8873.856391,0.563297158,1.14916187,174.5723729,356.1386945,492.6139128,1004.963574,252.3933115,514.8983368,6.842999874,SiClLo
Conventional,CON,2186,52.91523103,-2.60712562,5790.841472,386.3123079,434.0481965,0.15054662,86.19405704,79.1186657,68.39018848,1.303349677,6.94130294,1.36082175,2027.249983,13.82784994,23.64871529,5.725940197,331.7631997,1029.418999,157.0576146,83.4954542,128.2510498,43.16493546,0.073752799,31.32527769,2.980921418,1.726490666,0.073005685,35.24169073,16.91848086,92.43821845,6.246471851,13.40174317,16.50454581,59.84673891,2105.283287,0.48652822,4297.372931,5037.72845,10283.17567,4327.155553,8832.731087,0.561637593,1.146432978,174.3261178,355.8401591,493.6900003,1007.736135,252.8248422,516.0743162,6.824526457,SiClLo
Conventional,CON,2187,52.91523086,-2.60707357,5793.266107,385.4533376,432.0854138,0.150793809,86.19685307,79.53059332,68.65920136,1.301656248,6.938635027,1.36122546,2027.497305,13.81224089,23.5842233,5.691565852,332.1203854,1030.114905,156.6619187,83.41058212,127.6332291,42.55616636,0.073851988,31.31700314,2.983018542,1.727700815,0.073256634,35.27685506,17.00152235,92.35963774,6.242233842,13.45046864,16.58941788,59.82635882,2105.80175,0.489854884,4299.706434,5015.202001,10240.23098,4298.827711,8777.510593,0.55978791,1.142996334,174.4001912,356.0969707,494.8893632,1010.484002,253.3058085,517.2094735,6.801410987,SiClLo
Conventional,CON,2188,52.91523069,-2.60702152,5796.649817,385.9222756,429.7651494,0.151002146,86.05908484,79.95375544,68.91340744,1.302542564,6.935681209,1.361082208,2028.895034,13.7949591,23.54901373,5.6535078,332.4825447,1034.047773,156.8690202,83.36424599,126.9612099,41.88742361,0.073961805,31.27024005,2.994870308,1.734539901,0.073656584,35.41277099,17.09378204,92.34885691,6.237541669,13.50168898,16.63575401,59.81523225,2108.731809,0.494077905,4305.236022,5026.992017,10263.2241,4268.014796,8713.678507,0.557740007,1.138695002,174.8188121,356.9141623,496.217255,1013.088716,253.8383173,518.2422262,6.776267701,SiClLo
Conventional,CON,2189,52.91523052,-2.60696947,5800.349324,387.7999005,427.3749937,0.15115406,85.79224739,80.36005911,69.14324981,1.30617396,6.932601984,1.360345925,2031.28874,13.7769436,23.55526635,5.613833967,332.850922,1040.783078,157.717552,83.37247449,126.3234454,41.25336093,0.074076286,31.19015504,3.01516727,1.746252304,0.074134263,35.63260807,17.18994707,92.4179763,6.232650287,13.5540524,16.62752551,59.81720814,2113.749736,0.498670248,4313.146259,5075.297817,10356.24105,4238.772506,8649.295357,0.555605159,1.133722821,175.5357292,358.1839707,497.6015235,1015.365307,254.3934341,519.094607,6.752406043,SiClLo
Conventional,CON,2190,52.91523034,-2.606917421,5803.594362,390.8770114,425.204648,0.151245106,85.43611065,80.72813412,69.34504143,1.312157822,6.929561222,1.35909116,2034.301568,13.75915314,23.60763627,5.574655705,333.2267538,1049.260445,159.1157739,83.44139381,125.7979693,40.73802588,0.074189336,31.08935634,3.040713964,1.760994075,0.074594256,35.9002722,17.28462568,92.56353571,6.227820003,13.60615947,16.55860619,59.83375754,2120.065531,0.503019481,4322.043482,5154.896757,10508.96192,4214.678777,8592.199,0.553496978,1.128379274,176.4380741,359.6931401,498.9685008,1017.215518,254.9416168,519.7333465,6.732745602,SiClLo
Conventional,CON,2191,52.91523017,-2.606865371,5805.958195,394.7281996,423.4858353,0.151275218,85.0390465,81.02934851,69.51644225,1.319677861,6.926810651,1.357490594,2037.529695,13.74306048,23.69865566,5.539216367,333.6110041,1058.343607,160.8729474,83.56117622,125.4371778,40.3983263,0.074291598,30.98135455,3.068086232,1.776789298,0.074974265,36.17962138,17.36957411,92.76543491,6.223450691,13.65587211,16.43882378,59.86252055,2126.832655,0.506613562,4330.732986,5254.930337,10700.27775,4198.136044,8548.395286,0.551589988,1.12316733,177.4049008,361.2382263,500.2050226,1018.53542,255.4374846,520.1309739,6.71924676,SiClLo
Conventional,CON,2205,52.91522776,-2.606136674,5787.519692,379.5952223,421.381559,0.153273495,86.85961539,83.7542561,72.08694237,1.290313269,6.909496975,1.363607573,2021.947843,13.64176404,23.47765183,5.316140778,339.3234391,1014.500068,154.0114562,83.27033303,124.2539878,39.63228673,0.074935291,31.50266872,2.935962955,1.700547294,0.072432597,34.78318752,17.87315134,92.07822189,6.195947728,14.0972997,16.72966697,59.7926812,2094.168407,0.505363505,4283.435849,4864.314653,9949.524448,4143.885318,8475.950102,0.539586296,1.103675939,172.7381221,353.3205172,507.988402,1039.045248,258.5587612,528.8590274,6.674978261,SiClLo
Conventional,CON,2206,52.91522758,-2.606084624,5780.582576,373.9635659,422.2187751,0.153519941,87.53565709,83.86981452,72.24877321,1.279461781,6.909592039,1.365864517,2016.187222,13.64232023,23.39609204,5.317365618,339.6894702,998.2910834,151.4758379,83.16299955,124.2951359,39.69288684,0.074931756,31.69539891,2.887116894,1.672360575,0.071480338,34.26326954,17.8682373,91.82435023,6.196098738,14.10560073,16.83700045,59.76690752,2082.092414,0.502220674,4265.784223,4719.965236,9670.249554,4145.772007,8493.84432,0.539652204,1.105637696,171.012811,350.3704957,507.9456658,1040.677442,258.5416233,529.699244,6.676517796,SiClLo
Conventional,CON,2207,52.91522741,-2.606032574,5776.709468,367.8644421,422.7637868,0.153697236,88.16156803,83.80951612,72.3577836,1.267724265,6.910950119,1.368363952,2011.156063,13.6502659,23.2536918,5.334863606,340.0468672,984.1346253,148.7331857,82.97559946,124.2282506,39.63158113,0.074881265,31.86372388,2.844456158,1.647743111,0.07085942,33.82068414,17.82277647,91.50896793,6.198256063,14.10107956,17.02440054,59.72190766,2071.54559,0.500046581,4251.942466,4563.829649,9367.469963,4142.705235,8503.092761,0.540593771,1.109593543,169.5059742,347.918797,507.3351397,1041.328675,258.2967912,530.166027,6.674015315,SiClLo
Conventional,CON,2208,52.91522724,-2.605980525,5776.099715,361.4237371,422.9219967,0.1538117,88.7217022,83.59334286,72.41790786,1.255350121,6.913413449,1.371059882,2006.989638,13.664678,23.05219567,5.366602024,340.395732,972.4113188,145.8417755,82.7104286,124.0303775,39.42316825,0.074789683,32.00311787,2.809127767,1.627356792,0.070594438,33.46805416,17.74185075,91.1378119,6.202169089,14.08504643,17.2895714,59.65823293,2062.81151,0.499031181,4242.357158,4399.225466,9047.40232,4133.632508,8501.186545,0.542301614,1.11529198,168.258126,346.0379496,506.2277476,1041.102834,257.8527068,530.2972525,6.666611986,SiClLo
Conventional,CON,2209,52.91522707,-2.605928475,5778.816913,354.849898,422.6562059,0.153865828,89.19731808,83.23948973,72.43156556,1.242744677,6.916820224,1.373869046,2003.828124,13.68460989,22.79803671,5.410496137,340.7306998,963.5155888,142.8963185,82.37595295,123.6989821,39.06487433,0.074663025,32.10889104,2.782320327,1.611887505,0.070702909,33.21783524,17.63062557,90.72291393,6.207580789,14.05889754,17.62404706,59.57791624,2056.184027,0.499263122,4237.391381,4231.544465,8720.381937,4118.437622,8487.290951,0.544663555,1.122444599,167.3112498,344.7956208,504.6962284,1040.079789,257.2385398,530.1181009,6.654212985,SiClLo
Conventional,CON,2210,52.91522689,-2.605876425,5784.826356,348.3560499,422.0028024,0.153856922,89.57200159,82.75628103,72.39853889,1.230317031,6.921071649,1.376703993,2001.781293,13.70948353,22.49913973,5.465273017,341.043399,957.7563046,139.9924065,81.98260163,123.2534196,38.57798959,0.074504964,32.17737084,2.764964623,1.601872361,0.071197049,33.07956114,17.49218433,90.2774955,6.214334224,14.02354982,18.01739837,59.4834619,2051.893253,0.500705035,4237.274454,4066.22857,8396.989667,4098.008031,8462.616032,0.547611098,1.130847578,166.6982221,344.2411621,502.7849962,1038.279168,256.4721009,529.6292483,6.637542474,SiClLo
Conventional,CON,2211,52.91522672,-2.605824375,5793.862596,342.3033166,421.095151,0.153768997,89.82332427,82.13623145,72.31203418,1.218752387,6.926146139,1.379410179,2000.97488,13.73917265,22.17140289,5.530654552,341.3242539,955.4872533,137.2901485,81.55129677,122.7470402,38.02114061,0.074316303,32.20435061,2.758126797,1.597926579,0.072071514,33.06294283,17.32706474,89.82567716,6.222395106,13.97931479,18.44870323,59.37989388,2050.202768,0.503143184,4242.105851,3912.392569,8095.191201,4074.789908,8431.210014,0.551129277,1.140350002,166.4567005,344.4181006,500.5037547,1035.599961,255.5572816,528.7774733,6.618596526,SiClLo
Conventional,CON,2212,52.91522655,-2.605772326,5805.253942,337.0972721,420.1104377,0.153586425,89.9364827,81.37694287,72.1659128,1.208813287,6.931980857,1.381805788,2001.433137,13.7733096,21.83774223,5.605831147,341.555503,956.776678,134.9677241,81.11219611,122.247695,37.46895419,0.074099378,32.18901892,2.762012501,1.600168833,0.073275379,33.16683832,17.13712698,89.39823361,6.23166362,13.92688002,18.88780389,59.27445388,2051.163413,0.506223326,4251.464215,3780.180001,7835.211908,4051.894311,8398.396516,0.555174528,1.150715064,166.593949,345.3007245,497.8807516,1031.961756,254.5054096,527.5155722,6.599913758,SiClLo
Conventional,CON,2213,52.91522638,-2.605720276,5818.243747,333.2182385,419.2134374,0.15330454,89.89256591,80.50383023,71.96068523,1.201395364,6.93832618,1.383674861,2003.201941,13.81043393,21.52428811,5.68758656,341.7171767,961.7536622,133.2344115,80.69968746,121.8218973,36.99466357,0.07386347,32.12984093,2.777010731,1.608823591,0.074744567,33.39133138,16.93035814,89.03071965,6.241743235,13.86851536,19.30031254,59.17539935,2054.871359,0.509593829,4264.910761,3681.504789,7641.008438,4032.370964,8369.235497,0.559573785,1.161402268,167.1237074,346.8673089,495.0282055,1027.437125,253.3614868,525.8548798,6.58398274,SiClLo
Conventional,CON,2214,52.9152262,-2.605668226,5831.846494,331.0932623,418.5135446,0.152936727,89.68339886,79.57643475,71.70691862,1.197291407,6.944729168,1.384818196,2006.227568,13.84789564,21.25843037,5.77008495,341.7906947,970.2670399,132.2754585,80.3498161,121.5181002,36.65171145,0.073625418,32.02861406,2.802665944,1.623627984,0.076375723,33.72644365,16.72150519,88.75781393,6.251914452,13.80819881,19.65018391,59.09138573,2061.213983,0.512938658,4281.609945,3626.912857,7533.922381,4018.441489,8347.216342,0.564013021,1.171583242,168.0298854,349.0362643,492.1497361,1022.306865,252.2071682,523.8916136,6.572616313,SiClLo
Conventional,CON,2215,52.91522603,-2.605616176,5844.740228,330.9968381,418.056937,0.152517822,89.3230537,78.68909862,71.42666773,1.197014069,6.950545966,1.385093481,2010.263557,13.88192775,21.0674412,5.845030649,341.7530469,981.6233302,132.2106541,80.0984725,121.3613961,36.46787357,0.073409159,31.89358401,2.836888326,1.643376079,0.07800549,34.1434424,16.53176172,88.60913748,6.261154499,13.75149884,19.9015275,59.0310313,2069.674629,0.515966674,4300.039255,3623.223628,7527.755141,4011.256411,8333.94766,0.568045847,1.180194901,169.2386678,351.6170632,489.5347892,1017.077168,251.1585269,521.8170576,6.566753302,SiClLo
Conventional,CON,2216,52.91522586,-2.605564126,5855.536279,333.0796844,417.8421099,0.15209597,88.83796225,77.95565009,71.1488902,1.200855898,6.955034242,1.384409326,2014.972072,13.90818713,20.97578841,5.902859202,341.5849838,994.8719467,133.1083568,79.97785654,121.3589762,36.45120774,0.073242293,31.73605358,2.876813265,1.666414846,0.079444682,34.60500381,16.38576541,88.60829633,6.268284175,13.70478877,20.02214346,59.00206813,2079.545094,0.518441706,4318.412433,3674.328663,7630.162304,4011.145459,8329.600775,0.571157601,1.186073864,170.6488724,354.3718357,487.5170804,1012.384789,250.349389,519.8790435,6.566662765,ClLo
Conventional,CON,2217,52.91522569,-2.605512077,5863.527235,337.1571308,417.7928709,0.15171063,88.26355191,77.44692026,70.8959854,1.208488495,6.957779295,1.382828726,2020.028168,13.9242475,20.98780509,5.938227439,341.2711543,1009.098569,134.8918313,79.99367061,121.4833745,36.5717433,0.073140236,31.56689433,2.919685443,1.691154322,0.080577951,35.07865165,16.29744077,88.75272694,6.272644721,13.67168309,20.00632939,59.00586552,2090.144191,0.520344192,4335.467142,3775.859524,7832.050522,4016.849274,8331.921846,0.573060765,1.188667331,172.1631776,357.1082813,486.2830395,1008.669234,249.8545162,518.2590034,6.571317068,ClLo
Conventional,CON,2218,52.91522551,-2.605460027,5868.717837,342.7871534,417.8034427,0.151392052,87.63683437,77.19427941,70.68380837,1.219102602,6.958651606,1.380537056,2025.172551,13.9293511,21.08971799,5.949466612,340.803847,1023.573612,137.3719816,80.12778897,121.6881141,36.77869965,0.073107805,31.39478128,2.96330624,1.716325792,0.081382112,35.54177034,16.27124187,89.01770769,6.274030397,13.65339342,19.87221103,59.03807098,2100.928366,0.521809434,4350.614192,3917.051224,8111.45155,4026.236836,8337.553725,0.573665544,1.187949813,173.7039251,359.7070582,485.8908911,1006.185571,249.6972575,517.0744753,6.578977303,SiClLo
Conventional,CON,2256,52.9152006,-2.607438203,5808.925347,391.6709809,434.9191297,0.149199788,85.21337754,76.84134363,66.80956149,1.313668574,6.956178793,1.358837131,2036.550863,13.91488351,23.55363443,5.917606006,329.6462165,1055.589411,159.4687846,83.37032686,128.6960802,43.29975807,0.07319974,31.01410284,3.059786416,1.771999872,0.075232545,36.11788833,16.4555043,92.54968611,6.270102307,13.1111247,16.62967314,59.81669244,2124.780729,0.488729394,4330.846423,5174.993189,10547.95934,4347.560746,8861.440453,0.571951126,1.16578264,177.1117397,360.9990123,487.0025465,992.6357143,250.1430515,509.8554996,6.841177059,SiClLo
Conventional,CON,2257,52.91520043,-2.607386153,5807.82182,394.547334,434.914474,0.149340796,85.00017725,77.32031267,67.0246938,1.31930882,6.952516754,1.357596294,2038.025021,13.89345816,23.66466733,5.87042298,329.9890371,1059.737334,160.7867153,83.51644724,128.8123288,43.4736197,0.073335889,30.96478267,3.072286253,1.779212928,0.075184363,36.23179318,16.57320909,92.733306,6.264285117,13.16536569,16.48355276,59.85177991,2127.871007,0.488840879,4333.184692,5250.021258,10691.11411,4352.89089,8864.202813,0.569412208,1.159547856,177.5532514,361.5684543,488.6488198,995.0817405,250.8032371,510.734318,6.845526448,SiClLo
Conventional,CON,2258,52.91520026,-2.607334103,5806.59478,396.191652,434.917039,0.149488079,84.89561901,77.72270487,67.23977273,1.32254261,6.94952543,1.35687751,2038.673824,13.87595694,23.73719586,5.831881696,330.3355993,1061.562907,161.5423403,83.61189548,128.8813253,43.59792719,0.073447101,30.943076,3.07778765,1.782387521,0.075088377,36.27722311,16.66828486,92.84525843,6.259533366,13.21460923,16.38810452,59.87469963,2129.231093,0.488798088,4333.658675,5293.037996,10773.00632,4356.054462,8865.948495,0.567338303,1.154712875,177.7475685,361.7725171,489.9935722,997.291887,251.3425073,511.561493,6.848107917,SiClLo
Conventional,CON,2259,52.91520009,-2.607282054,5805.428874,396.4497776,434.807335,0.149657266,84.9075783,78.0693232,67.46242783,1.323058177,6.947103316,1.356749742,2038.456426,13.86178598,23.76324745,5.800674319,330.6847153,1060.951204,161.6628106,83.64617963,128.8609501,43.62764263,0.073537151,30.95034935,3.075944272,1.781323796,0.074961295,36.25215899,16.74419675,92.87401244,6.255685812,13.25961613,16.35382037,59.88293218,2128.775363,0.488798299,4332.323136,5299.896211,10785.94922,4355.120233,8863.212376,0.565659034,1.151186623,177.6824578,361.6059431,491.0824357,999.4139515,251.7791613,512.4019681,6.847345588,SiClLo
